Location: shot_2
Time: 2017-11-05 10:54:29
Sampling Rate (ms): 2.0
Sample Number: 1000
Stack Count: 3

Chan:	    1	    2	    3	    4	    5	    6	    7	    8	    9	   10	   11	   12	   13	   14	   15	   16	   17	   18	   19	   20	   21	   22	   23	   24
Data:	   38	    0	    1	  -30	    0	  -17	 -119	 -193	 -388	  117	 -291	  -41	 -216	  -95	 -124	  834	 -146	  517	 -454	 -628	-1107	  426	-1113	  331
Data:	   33	    1	    4	  -24	    3	  -12	 -109	 -189	 -384	  123	 -302	  -19	 -203	 -116	 -120	  836	 -168	  535	 -470	 -618	 -929	  477	-1109	  333
Data:	   32	    5	    7	  -14	    7	  -12	 -104	 -193	 -378	  122	 -309	   15	 -174	 -143	 -120	  835	 -197	  584	 -462	 -652	 -781	  555	-1122	  309
Data:	   21	    8	    5	   -1	   10	  -12	  -93	 -202	 -388	  111	 -315	   19	 -161	 -167	 -118	  838	 -218	  611	 -468	 -639	 -616	  578	-1083	  281
Data:	   17	    2	    1	   13	   11	  -13	  -88	 -197	 -383	  113	 -315	   -3	 -161	 -195	 -111	  840	 -227	  627	 -470	 -651	 -396	  594	-1083	  240
Data:	   18	    7	    2	   19	   11	  -13	  -77	 -202	 -358	  111	 -327	   25	 -133	 -212	 -120	  832	 -263	  611	 -489	 -680	 -235	  630	-1017	  245
Data:	   12	    8	    4	   19	   17	   -4	  -78	 -213	 -352	  117	 -333	   59	  -80	 -222	 -116	  835	 -283	  584	 -468	 -600	   32	  544	 -967	  286
Data:	    9	   10	   -5	   24	   18	   -6	  -74	 -224	 -349	  107	 -342	   66	  -30	 -240	 -120	  835	 -313	  573	 -476	 -645	  260	  428	 -876	  216
Data:	    3	   12	  -16	   28	   16	   -5	  -85	 -236	 -331	  111	 -343	   85	  -21	 -247	 -118	  832	 -322	  562	 -473	 -614	  414	  361	 -787	  225
Data:	    7	    3	  -15	   22	   13	   -4	  -82	 -235	 -332	  122	 -345	   82	  -15	 -236	 -122	  834	 -310	  544	 -465	 -628	  541	  229	 -702	  204
Data:	    7	    9	  -17	   10	   11	   -2	  -81	 -247	 -316	  114	 -356	   94	   12	 -195	 -126	  826	 -313	  512	 -468	 -621	  638	   72	 -652	  190
Data:	    0	   12	  -18	   10	    4	   -7	  -85	 -264	 -316	  119	 -354	   93	   29	 -191	 -116	  831	 -317	  476	 -476	 -603	  635	   25	 -522	  204
Data:	    1	    8	  -23	   -2	   -7	   -4	  -97	 -263	 -298	  111	 -354	  105	   16	 -167	 -120	  827	 -313	  458	 -468	 -589	  548	 -184	 -451	  183
Data:	    0	    4	  -19	   -7	  -12	  -10	 -103	 -261	 -300	  110	 -358	  100	   -1	 -149	 -111	  839	 -259	  454	 -460	 -645	  407	 -394	 -407	  185
Data:	    3	    0	  -19	  -14	  -19	  -14	 -109	 -256	 -317	  100	 -367	  110	  -17	 -115	 -119	  828	 -240	  422	 -478	 -664	  253	 -516	 -368	  193
Data:	   11	  -11	  -10	  -17	  -29	  -14	 -107	 -252	 -324	   99	 -394	  110	  -33	  -60	 -115	  831	 -189	  374	 -492	 -646	   66	 -645	 -320	  213
Data:	   13	  -17	   -4	  -22	  -36	  -20	 -104	 -235	 -304	  108	 -388	  105	  -46	  -39	 -115	  835	 -175	  338	 -495	 -641	 -179	 -722	 -277	  259
Data:	   13	  -15	   -4	  -30	  -32	  -14	 -105	 -221	 -301	  100	 -395	   91	  -73	  -12	 -119	  830	 -130	  334	 -481	 -613	 -447	 -774	 -279	  322
Data:	   17	  -19	   -5	  -25	  -40	  -11	 -112	 -205	 -325	  108	 -401	   85	 -110	    4	 -104	  843	 -100	  309	 -492	 -635	 -656	 -766	 -284	  322
Data:	   13	  -26	    0	  -24	  -35	  -12	 -107	 -195	 -333	  123	 -403	   56	 -149	   11	 -123	  827	  -71	  277	 -473	 -619	 -904	 -820	 -231	  399
Data:	   16	  -27	    2	  -29	  -28	   -4	 -116	 -190	 -333	  139	 -404	   65	 -168	   41	 -123	  839	  -71	  257	 -476	 -603	-1099	 -764	 -304	  419
Data:	   12	  -30	    0	  -37	  -29	    1	 -115	 -179	 -344	  137	 -408	   59	 -200	   40	 -114	  834	  -48	  275	 -454	 -600	-1300	 -700	 -320	  461
Data:	    5	  -32	    2	  -40	  -23	    9	 -120	 -186	 -336	  131	 -404	   46	 -224	   41	 -104	  835	  -58	  289	 -476	 -659	-1442	 -563	 -349	  463
Data:	   -1	  -39	    5	  -37	  -23	   12	 -120	 -190	 -363	  142	 -381	   39	 -251	   32	 -107	  843	  -51	  295	 -476	 -629	-1547	 -424	 -349	  494
Data:	   -3	  -42	    8	  -35	  -20	   12	 -121	 -201	 -371	  143	 -376	   34	 -261	   14	 -108	  839	  -73	  273	 -503	 -641	-1650	 -211	 -291	  491
Data:	  -10	  -51	    7	  -44	  -10	   14	 -119	 -198	 -384	  145	 -385	   35	 -267	   -5	 -106	  835	  -58	  291	 -486	 -664	-1647	  -59	 -331	  493
Data:	  -19	  -45	    4	  -38	  -10	   18	 -117	 -205	 -393	  137	 -385	   59	 -262	  -42	 -111	  835	  -71	  345	 -497	 -661	-1637	   -4	 -300	  459
Data:	  -26	  -38	    0	  -31	   -1	   11	 -113	 -218	 -418	  134	 -397	   67	 -270	  -78	 -118	  830	  -66	  377	 -473	 -654	-1631	  123	 -334	  461
Data:	  -25	  -30	   -6	  -26	    3	    7	  -97	 -228	 -424	  127	 -395	   62	 -286	 -109	 -116	  828	 -105	  402	 -481	 -641	-1519	  296	 -320	  446
Data:	  -22	  -31	   -3	  -14	    9	    0	  -94	 -222	 -422	  125	 -379	   52	 -266	 -140	 -130	  822	 -118	  449	 -462	 -628	-1374	  363	 -387	  435
Data:	  -19	  -12	   -2	   -5	   12	   -8	  -88	 -212	 -413	  119	 -399	   93	 -219	 -176	 -119	  823	 -152	  508	 -468	 -626	-1253	  454	 -357	  430
Data:	  -16	   -3	   -5	   -2	   16	   -4	  -84	 -220	 -401	  116	 -395	  106	 -178	 -220	 -112	  827	 -161	  559	 -478	 -667	-1150	  411	 -419	  419
Data:	  -12	    7	   -5	    7	   23	   -8	  -81	 -218	 -388	  107	 -394	   83	 -158	 -246	 -116	  834	 -193	  577	 -476	 -647	 -959	  321	 -539	  389
Data:	   -4	   13	  -10	   14	   29	  -13	  -76	 -212	 -368	  102	 -390	   66	 -142	 -257	 -120	  830	 -227	  580	 -468	 -632	 -749	  214	 -594	  343
Data:	    4	   17	  -10	   23	   37	   -7	  -74	 -213	 -335	  100	 -390	   67	 -111	 -246	 -119	  831	 -242	  586	 -478	 -641	 -543	  167	 -614	  352
Data:	   14	   18	   -6	   32	   34	  -11	  -70	 -218	 -324	  103	 -387	   63	  -50	 -233	 -110	  831	 -258	  609	 -481	 -664	 -435	   73	 -678	  322
Data:	   17	   24	   -9	   38	   37	  -10	  -69	 -226	 -306	   91	 -374	   42	  -10	 -233	 -110	  834	 -290	  595	 -470	 -672	 -292	  -88	 -653	  294
Data:	   14	   27	  -22	   34	   36	  -14	  -67	 -229	 -294	   94	 -383	   27	   -3	 -206	 -115	  835	 -258	  571	 -470	 -607	 -278	 -144	 -607	  268
Data:	   19	   25	  -27	   43	   35	  -17	  -70	 -222	 -289	   99	 -374	   -1	  -10	 -175	 -118	  824	 -272	  532	 -492	 -647	 -201	 -372	 -561	  223
Data:	   13	   22	  -20	   46	   37	  -17	  -81	 -216	 -296	  100	 -378	   15	   13	 -143	 -119	  826	 -270	  501	 -486	 -642	 -114	 -484	 -588	  252
Data:	    5	   19	  -22	   40	   20	  -23	  -89	 -216	 -321	   90	 -387	   16	   15	  -95	 -131	  818	 -270	  471	 -465	 -640	 -125	 -573	 -442	  296
Data:	    2	   15	  -24	   28	   16	  -20	 -101	 -208	 -301	   76	 -388	   16	    8	  -57	 -126	  826	 -251	  458	 -478	 -630	 -163	 -735	 -402	  343
Data:	   -4	   12	  -28	   25	   11	  -19	 -107	 -191	 -300	   82	 -399	   15	   -9	  -27	 -122	  828	 -202	  429	 -470	 -639	 -212	 -792	 -324	  327
Data:	   -3	   11	  -29	   23	    5	  -19	 -112	 -187	 -297	   82	 -408	   23	  -42	    2	 -119	  822	 -168	  395	 -476	 -653	 -248	 -848	 -303	  416
Data:	    0	    0	  -16	   12	    5	  -24	 -123	 -193	 -302	   60	 -421	    9	  -69	   23	 -112	  838	 -150	  352	 -484	 -652	 -360	 -831	 -232	  502
Data:	   -1	   -6	   -6	    1	   -7	  -13	 -112	 -191	 -312	   73	 -421	   31	  -84	   37	 -116	  835	 -110	  327	 -478	 -614	 -425	 -789	 -299	  528
Data:	    0	  -12	   -2	   -7	  -11	   -5	 -112	 -186	 -294	   73	 -424	   34	 -110	   27	 -108	  832	  -58	  318	 -486	 -635	 -541	 -748	 -322	  562
Data:	   -1	  -14	  -11	  -14	   -6	   -5	 -115	 -193	 -294	   85	 -428	   28	 -138	   22	 -114	  835	  -46	  305	 -486	 -655	 -635	 -683	 -384	  611
Data:	   -2	  -13	   -6	  -19	  -14	   -4	 -112	 -195	 -313	   85	 -433	   23	 -157	    3	 -122	  823	  -28	  280	 -473	 -640	 -663	 -532	 -407	  574
Data:	    1	   -8	   -6	  -22	  -16	   -2	 -115	 -195	 -337	   85	 -428	   69	 -176	  -15	 -119	  828	  -19	  277	 -473	 -604	 -704	 -457	 -419	  631
Data:	   -1	   -3	   -6	  -25	  -13	    1	  -97	 -193	 -353	   91	 -415	   85	 -182	  -38	 -123	  826	  -13	  313	 -478	 -628	 -691	 -315	 -536	  631
Data:	   -2	   -6	   -6	  -26	   -7	    4	 -101	 -202	 -359	   99	 -421	   66	 -200	  -79	 -115	  832	  -24	  313	 -484	 -613	 -684	 -198	 -574	  637
Data:	  -13	   -2	   -4	  -28	   -1	   -2	 -103	 -212	 -379	  103	 -410	   73	 -193	 -104	 -112	  827	  -53	  356	 -478	 -656	 -590	  -82	 -547	  603
Data:	  -19	   -3	   -6	  -29	    4	   -8	  -98	 -210	 -395	  103	 -406	   95	 -157	 -139	 -118	  835	  -78	  357	 -468	 -650	 -509	   -9	 -581	  574
Data:	  -22	   -2	    1	  -22	    4	   -4	  -89	 -213	 -419	  102	 -376	  106	 -133	 -182	 -104	  843	 -114	  374	 -481	 -649	 -438	   27	 -681	  542
Data:	  -26	    0	    1	  -11	    9	   -7	 -101	 -218	 -425	  105	 -388	  102	 -123	 -234	 -108	  842	 -130	  435	 -478	 -670	 -293	   68	 -649	  483
Data:	  -34	    4	    3	   -7	   10	  -10	  -94	 -221	 -445	  100	 -397	   71	 -108	 -262	 -111	  845	 -152	  462	 -481	 -683	 -226	  131	 -670	  501
Data:	  -32	    8	    8	    0	   20	   -2	  -89	 -221	 -440	  105	 -390	   73	  -57	 -283	 -131	  827	 -184	  465	 -473	 -638	 -146	   75	 -643	  472
Data:	  -26	    8	    9	    6	   29	    1	  -81	 -212	 -432	  105	 -378	   59	  -23	 -303	 -119	  828	 -197	  480	 -478	 -642	  -42	   80	 -627	  473
Data:	  -20	    2	   21	   10	   26	    0	  -76	 -205	 -437	  100	 -372	   32	   -2	 -299	 -119	  830	 -225	  506	 -470	 -626	    3	  -65	 -568	  410
Data:	  -12	    1	   24	   18	   30	    6	  -69	 -208	 -407	  116	 -363	  -18	   25	 -304	 -122	  824	 -245	  519	 -473	 -633	   55	  -65	 -539	  367
Data:	   -4	    0	   24	   20	   35	   12	  -70	 -206	 -397	  133	 -354	  -40	   47	 -305	 -126	  826	 -236	  510	 -473	 -631	   38	 -131	 -461	  422
Data:	   15	   -1	   22	   16	   32	   14	  -65	 -195	 -380	  136	 -343	  -61	   63	 -281	 -118	  834	 -243	  496	 -460	 -629	   85	 -228	 -391	  440
Data:	   27	  -10	   23	   16	   32	   22	  -66	 -191	 -380	  143	 -334	  -99	   52	 -262	 -118	  832	 -249	  471	 -473	 -649	   35	 -269	 -348	  420
Data:	   42	  -18	   15	   16	   29	   23	  -61	 -187	 -380	  139	 -327	 -119	   24	 -233	 -115	  836	 -261	  456	 -500	 -647	    2	 -304	 -292	  437
Data:	   50	  -22	   16	   11	   28	   26	  -72	 -201	 -379	  143	 -318	 -120	    1	 -199	 -118	  834	 -234	  420	 -508	 -690	 -126	 -359	 -300	  540
Data:	   54	  -29	   12	    7	   26	   23	  -80	 -198	 -393	  148	 -297	 -137	  -11	 -163	 -118	  834	 -245	  375	 -478	 -682	 -244	 -442	 -273	  618
Data:	   59	  -32	    1	    0	   28	   26	  -85	 -191	 -372	  137	 -290	 -139	  -22	 -144	 -126	  828	 -252	  320	 -481	 -677	 -322	 -412	 -263	  629
Data:	   63	  -32	    4	   -2	   29	   26	  -90	 -181	 -407	  139	 -311	 -118	  -58	 -121	 -128	  823	 -272	  277	 -486	 -614	 -479	 -403	 -309	  702
Data:	   54	  -27	    0	   -4	   25	   28	 -100	 -187	 -436	  123	 -297	 -103	  -95	  -85	 -130	  823	 -267	  248	 -476	 -660	 -615	 -392	 -372	  731
Data:	   47	  -26	   -2	   -5	   25	   34	  -94	 -182	 -449	  114	 -309	  -68	 -119	  -53	 -120	  831	 -285	  201	 -460	 -635	 -730	 -326	 -473	  768
Data:	   36	  -20	    0	   -8	   24	   29	  -94	 -175	 -450	  107	 -309	  -42	 -164	  -41	 -114	  840	 -290	  156	 -460	 -611	 -852	 -317	 -538	  758
Data:	   28	  -14	    2	   -6	   22	   29	  -96	 -178	 -457	  100	 -318	  -10	 -193	  -33	 -111	  842	 -326	  145	 -478	 -647	 -939	 -331	 -650	  714
Data:	   17	  -15	    1	   -6	   28	   34	  -92	 -185	 -465	   96	 -333	   43	 -211	  -14	 -127	  834	 -319	  131	 -468	 -636	 -954	 -278	 -700	  623
Data:	    7	   -5	    4	    3	   30	   34	  -88	 -186	 -471	   76	 -334	   95	 -230	   -4	 -118	  838	 -324	  142	 -484	 -677	 -984	  -99	 -789	  618
Data:	    1	   -2	    4	    4	   29	   37	  -86	 -181	 -456	   82	 -345	  126	 -250	   -7	 -114	  846	 -324	  187	 -489	 -713	 -986	    7	 -822	  598
Data:	   -3	   10	    0	   10	   28	   35	  -80	 -178	 -442	   90	 -343	  166	 -259	  -15	 -108	  846	 -324	  203	 -500	 -635	 -957	  120	 -823	  508
Data:	  -10	   16	   -4	   11	   31	   36	  -69	 -193	 -457	   80	 -347	  205	 -273	   -8	 -118	  834	 -342	  237	 -465	 -641	 -913	  146	 -793	  453
Data:	  -13	   19	   -9	   12	   36	   34	  -69	 -195	 -438	   85	 -347	  214	 -252	  -32	 -131	  830	 -335	  273	 -489	 -640	 -792	  229	 -764	  331
Data:	  -11	   25	  -11	   12	   37	   28	  -59	 -198	 -426	   87	 -349	  222	 -242	  -44	 -126	  830	 -328	  323	 -470	 -615	 -702	  297	 -770	  343
Data:	   -9	   24	   -9	    9	   37	   20	  -53	 -202	 -430	   83	 -372	  221	 -240	  -66	 -119	  836	 -328	  374	 -484	 -641	 -691	  301	 -691	  289
Data:	  -10	   25	  -13	    9	   31	   18	  -57	 -210	 -401	   87	 -374	  237	 -238	  -78	 -127	  832	 -335	  426	 -481	 -637	 -598	  309	 -653	  272
Data:	  -11	   27	  -15	   10	   31	   16	  -53	 -209	 -393	   90	 -376	  222	 -225	  -91	 -115	  835	 -339	  449	 -470	 -678	 -486	  239	 -586	  254
Data:	   -8	   24	  -13	    9	   22	   13	  -57	 -217	 -347	   85	 -385	  213	 -189	  -97	 -116	  839	 -337	  498	 -481	 -659	 -381	  209	 -508	  281
Data:	  -10	   23	  -13	   12	   25	    7	  -54	 -212	 -364	   82	 -394	  198	 -153	 -109	 -110	  840	 -317	  514	 -476	 -671	 -334	  182	 -499	  324
Data:	   -3	   18	   -9	   13	   22	    1	  -53	 -213	 -364	   88	 -379	  190	 -141	 -119	 -118	  838	 -308	  537	 -486	 -688	 -188	  100	 -504	  337
Data:	    3	   13	   -8	   20	   23	    0	  -53	 -205	 -352	   90	 -374	  176	 -150	 -127	 -127	  832	 -292	  571	 -511	 -660	 -103	  -28	 -456	  416
Data:	    8	    7	   -6	   18	   30	    3	  -57	 -210	 -343	  100	 -372	  143	 -131	 -137	 -116	  839	 -268	  573	 -484	 -677	  -72	 -120	 -460	  386
Data:	   11	    5	    1	   22	   31	    5	  -55	 -206	 -310	  105	 -352	  125	 -100	 -141	 -106	  845	 -258	  560	 -476	 -679	   10	 -218	 -423	  436
Data:	   16	    4	    5	   22	   31	    3	  -54	 -197	 -289	   99	 -340	  135	 -102	 -136	 -119	  831	 -233	  551	 -486	 -656	   36	 -226	 -402	  504
Data:	   17	    3	    7	   22	   29	    9	  -55	 -198	 -290	  111	 -318	  121	  -96	 -150	 -118	  836	 -227	  517	 -470	 -631	   23	 -284	 -383	  612
Data:	   25	    0	    7	   19	   32	    7	  -62	 -197	 -301	  114	 -299	  112	  -88	 -158	 -124	  834	 -179	  483	 -470	 -666	   25	 -343	 -381	  625
Data:	   24	   -2	    5	   16	   30	   14	  -55	 -195	 -279	  119	 -288	  114	  -88	 -154	 -118	  838	 -150	  447	 -486	 -679	  -59	 -390	 -439	  674
Data:	   26	   -2	   15	   10	   32	   12	  -62	 -198	 -263	  123	 -286	  126	  -50	 -161	 -115	  839	 -125	  370	 -486	 -614	  -56	 -506	 -362	  751
Data:	   25	    0	   14	    7	   30	   19	  -63	 -204	 -277	  123	 -263	  133	  -57	 -160	 -119	  843	 -100	  332	 -497	 -657	 -158	 -522	 -374	  805
Data:	   32	   -1	   13	    6	   34	   24	  -67	 -209	 -285	  119	 -263	  121	  -40	 -159	 -123	  835	  -66	  309	 -497	 -669	 -312	 -481	 -394	  909
Data:	   35	   -5	   10	    3	   28	   24	  -70	 -201	 -309	  123	 -268	  147	  -42	 -139	 -104	  846	  -44	  250	 -489	 -712	 -435	 -505	 -467	  936
Data:	   32	    0	   12	    1	   17	   25	  -70	 -200	 -325	  111	 -270	  163	  -15	 -143	 -114	  840	  -28	  189	 -492	 -672	 -479	 -522	 -502	  948
Data:	   33	    5	    5	    0	   13	   24	  -80	 -197	 -340	  110	 -266	  182	   -5	 -153	 -116	  836	  -17	  162	 -478	 -638	 -616	 -420	 -588	  986
Data:	   31	    5	    2	   -6	    7	   28	  -81	 -208	 -340	   90	 -266	  190	  -15	 -149	 -114	  839	   -3	  156	 -484	 -646	 -720	 -480	 -659	  994
Data:	   26	    9	   -8	   -4	    4	   18	  -81	 -197	 -339	   76	 -273	  211	   -6	 -139	 -112	  832	   22	  136	 -478	 -658	 -809	 -406	 -720	  928
